ID,Confidence,R.A.,Decl.,D,Teff,logg,[Fe/H],Source
456,0.851562,69.24903237,0.369734923,37619.70681,,,,
457,0.936523,69.34279033,0.350809227,28522.22943,,,,
458,0.907227,70.47339136,0.406090447,17946.51268,9195.214881,3.473437293,-1.784940929,N
459,0.938477,70.4577771,0.427632752,31431.51898,,,,
460,0.618164,75.7224721,0.348338294,12769.97652,8798.573852,3.337106739,-1.381117191,
461,0.930664,77.71106465,0.26548813,,,,,
462,0.688477,79.05956361,0.291294933,7596.652304,,,,
463,0.650879,21.71539967,0.789282345,63710.04785,,,,
464,0.815918,24.3291326,0.795375599,60544.19435,,,,
465,0.898438,35.28621284,0.823611686,41374.20826,10801.28803,3.812859472,-2.620861297,
466,0.773926,49.08387799,0.706492572,7258.528672,8502.662249,3.608478281,-1.685212273,
467,0.882812,59.59326988,0.798420012,,,,,
468,0.84375,65.08125932,0.852927903,,,,,
469,0.849609,67.01798956,0.880711116,15552.24799,,,,
470,0.786621,69.37837135,0.853799322,46888.94805,,,,
471,0.745605,69.85545448,0.665782036,,,,,
472,0.934082,71.39000041,0.714997955,12014.78899,,,,
473,0.937988,71.71158677,0.728063164,15577.31505,9003.797243,3.237620043,-1.63725121,
474,0.923828,73.27088803,0.829006779,18333.53499,9105.287807,3.716732716,-1.258243996,
475,0.714355,75.90035339,0.796995942,56973.60483,,,,
476,0.663086,76.3584321,0.736699924,52347.65418,,,,
477,0.719238,77.48299181,0.849931618,23875.33593,,,,
478,0.790039,78.89704131,0.687313326,,,,,
479,0.847168,81.02685891,0.81279268,,,,,
480,0.739258,20.08382857,1.16453635,56862.7821,,,,
481,0.820801,20.21419371,1.285608772,21583.17003,,,,
482,0.927734,27.28685344,1.228709993,39014.82615,,,,
483,0.705078,33.75831067,1.273051288,52355.8311,,,,
484,0.763184,34.81090604,1.23112804,11884.38057,,,,
485,0.721191,41.17911892,1.287464995,67982.46766,,,,
486,0.848145,70.54538773,1.113198951,36961.37291,,,,
487,0.898438,70.55462651,1.129492671,43932.38168,,,,
488,0.737793,71.95769532,1.25714352,6880.752638,,,,
489,0.746094,75.04357875,1.180141626,42275.54067,,,,
490,0.677246,79.27962888,1.230462875,15607.32711,,,,
491,0.847168,80.74971443,1.123884512,,,,,
492,0.765137,88.28733628,-0.855475995,,,,,
493,0.804688,89.21862596,-0.914633779,,13341.74793,3.845903781,-2.073493438,
494,0.860352,90.05194776,-0.802409423,,,,,
495,0.666016,94.89294026,-0.786430884,,,,,
496,0.833008,87.97850358,-0.552540645,,9197.136552,3.723949224,-1.72201029,
497,0.915039,91.15443993,-0.56269355,,,,,
498,0.895508,95.57787398,-0.485961348,,9189.650829,3.687120781,-1.546667988,
499,0.899414,90.77612128,-0.154615255,,,,,
500,0.634277,94.14033385,-0.10455245,,,,,
501,0.652832,91.9787675,0.416416715,8291.378199,9226.075807,3.419150079,-1.334528595,
502,0.620117,92.18952423,0.276629222,16617.87649,14685.11961,3.408621888,-5.555910141,
503,0.618164,94.06619953,0.374833673,6070.287638,,,,
504,0.616699,94.24350999,0.447308629,,,,,
505,0.864258,94.34828762,0.395782565,,8941.627296,3.755842789,-1.831116679,
506,0.802246,96.12366452,0.351816338,,,,,
507,0.816406,88.00956954,0.746158094,,,,,
508,0.601074,88.59711739,0.679477142,,,,,
509,0.901367,88.87880765,0.830691193,,,,,
510,0.904785,89.5968228,0.720772953,,,,,
511,0.701172,90.86595984,0.753874267,,,,,
512,0.607422,92.30043213,0.770785834,21645.3892,,,,
513,0.726074,93.66356625,0.729568184,,,,,
514,0.773926,95.06268159,0.7831723,,,,,
515,0.715332,90.98988055,1.104717593,,,,,
516,0.606934,94.56758498,1.253294775,,8862.325527,3.628972876,-2.21837005,
517,0.924805,355.3964053,-0.433583348,49631.33105,,,,
518,0.635742,355.3228407,-0.058280497,,,,,
519,0.846191,355.3427392,-0.051459951,59115.60093,,,,
520,0.702637,353.4100961,0.684379851,,,,,
521,0.918945,60.85040304,-0.85281553,,,,,
522,0.866699,80.69736706,-0.880887539,27448.40223,,,,
523,0.733887,83.77774277,-0.922538492,25508.10588,,,,
524,0.850586,86.55140601,-0.904381888,,,,,
525,0.909668,89.6777471,-1.037040265,,,,,
526,0.696289,91.0645459,-0.96787011,,,,,
527,0.751953,10.89645911,-0.624828123,72845.92058,,,,
528,0.72168,42.15641531,-0.523093116,,,,,
529,0.615723,57.94667415,-0.617555657,27622.97814,,,,
530,0.628418,73.41351783,-0.484694052,,,,,
531,0.927246,74.87302708,-0.546087208,23512.59467,,,,
532,0.875488,77.23065737,-0.610697793,19394.23215,,,,
533,0.681152,77.76541439,-0.468651516,58164.21226,,,,
534,0.900391,77.74494782,-0.584006519,28498.43245,,,,
535,0.649414,89.95006265,-0.479111839,,,,,
536,0.829102,11.54924659,-0.128066412,48585.50516,,,,
537,0.870605,58.76173637,0.006455262,,,,,
538,0.897949,72.06487279,-0.019638326,,,,,
539,0.805176,73.68257752,-0.071376587,22501.57836,,,,
540,0.904785,73.65627591,-0.155397844,25024.55339,,,,
541,0.869141,78.05161753,-0.19691763,,,,,
542,0.929688,80.18272094,-0.034818209,12843.45432,8729.4,4.381999,-0.709435,
543,0.952637,84.29423119,-0.123529483,,,,,
544,0.881348,84.79153837,-0.179816459,10664.68894,8569.1,5.502372,-9,
545,0.744629,91.30428777,-0.020631181,,,,,
546,0.883789,9.200791055,0.341725565,42127.56139,,,,
547,0.841797,36.09275649,0.398231561,69691.90587,,,,
548,0.82959,37.60001582,0.384825319,63504.52384,,,,
549,0.917969,65.75754361,0.33139445,22764.44305,,,,
550,0.9375,66.97941807,0.381514622,27979.05029,,,,
551,0.890137,69.34317141,0.35066828,28522.22943,,,,
552,0.779297,75.83401778,0.351754763,31910.19209,,,,
553,0.888184,77.09187287,0.400501869,14997.86127,,,,
554,0.629395,77.57247302,0.298979346,6045.873209,,,,
555,0.832031,77.58270922,0.349892891,50028.49746,,,,
556,0.907715,79.85818953,0.351230241,28432.13344,,,,
557,0.64209,81.79006293,0.26944415,11431.2578,,,,
558,0.887695,82.36993029,0.286186053,12190.9069,,,,
559,0.894043,83.08245696,0.289600914,26891.6637,,,,
560,0.869141,83.26632806,0.249968743,,,,,
561,0.82373,84.37809267,0.331156708,8129.251565,,,,
562,0.870117,85.68032604,0.28744782,18198.80549,,,,
563,0.755859,15.64395391,0.805615233,11685.03528,,,,
564,0.802246,19.44453652,0.766783109,11351.82773,8729.9,4.304561,-1.719358,
565,0.878906,20.06316543,0.737751187,35844.75296,8396.633435,3.724538127,-1.827915278,
566,0.699707,33.22997759,0.805526497,54540.40961,,,,
567,0.861328,33.67842785,0.765813265,70454.56028,,,,
568,0.655762,34.85461695,0.755821012,81882.91057,,,,
569,0.625,38.2760775,0.770768161,88731.23408,,,,
570,0.869629,40.50915365,0.66489329,23155.50023,,,,
571,0.608887,46.08861439,0.73484261,54132.88565,,,,
572,0.833008,50.24968828,0.751671511,19388.37401,12031.7,4.647512,-0.698263,
573,0.679688,55.27838293,0.769479727,29655.98606,13718.5984,3.883420239,-2.519371737,
574,0.74707,55.30512208,0.810386176,9094.124875,,,,
575,0.647461,71.84547425,0.782987226,,,,,
576,0.860352,77.34715827,0.650414389,14277.63627,,,,
577,0.833008,82.17128338,0.686427731,,,,,
578,0.850098,83.03205508,0.751998868,,,,,
579,0.927734,82.92515608,0.757870769,,,,,
580,0.850586,83.62413568,0.656293421,,,,,
581,0.701172,83.94422972,0.681434093,,,,,
582,0.609863,84.02565576,0.851554979,13387.26461,7788,3.770085,-1.509191,
583,0.901855,84.22828882,0.70451288,8745.705611,8895.871177,3.328689944,-1.521960154,
584,0.819336,90.18934855,0.810823307,,,,,
585,0.679199,90.44916589,0.642218913,,,,,
586,0.674805,26.35164182,1.132982522,53446.42715,,,,
587,0.75,33.57535798,1.244669985,65293.27984,,,,
588,0.637695,64.37566801,1.085454778,6788.522493,,,,
589,0.769043,64.42948217,1.265123889,,,,,
590,0.633301,71.95790134,1.256943968,6880.752638,9168.3,3.107933,-2.135714,N
591,0.717285,75.04380628,1.17986939,42275.54067,,,,
592,0.881836,77.03760976,1.159393711,37133.66789,,,,
593,0.863281,80.05131866,1.218790998,24674.67817,,,,
594,0.605469,80.83220877,1.22308274,4775.260786,9017.890592,3.382370331,-1.385948626,
595,0.873535,82.45335861,1.091665497,13460.56575,9701,4.386066,-0.272918,
596,0.791992,83.14272247,1.223825134,10606.8162,8894.3,4.076008,-0.571765,
597,0.800293,83.35929643,1.065213114,15636.08807,,,,
598,0.686523,83.56675969,1.132494996,27324.51909,,,,
599,0.730469,85.09658541,1.209233855,12338.92749,9089.615887,3.467947355,-1.267594583,
600,0.735352,85.34003988,1.107282761,,,,,
601,0.671387,88.50043062,1.237321888,,,,,
602,0.721191,38.72966792,-1.228167695,61102.24251,,,,
603,0.600586,78.17590538,-1.254651531,,,,,
604,0.793457,78.28323902,-1.221419903,,,,,
605,0.743164,79.94519878,-1.240137958,23002.84667,,,,
606,0.844727,88.02533466,-1.166263874,,,,,
607,0.716309,88.86964715,-1.038745523,,,,,
608,0.775391,16.4070463,-0.749733985,65746.0794,,,,
609,0.651367,16.81459694,-0.75884085,83971.18502,,,,
610,0.771973,18.79381557,-0.705132052,78199.48543,,,,
611,0.895996,18.76378373,-0.653004037,45797.30542,,,,
612,0.925781,19.73231844,-0.675670129,40502.01116,10328.00176,3.314850431,-1.497853053,
613,0.835938,22.32851046,-0.736147553,83984.16835,,,,
614,0.657715,36.4494129,-0.681737893,82070.97055,,,,
615,0.620117,40.51912362,-0.643370302,83110.11424,,,,
616,0.818848,61.02645627,-0.743637958,,,,,
617,0.788574,66.88857472,-0.839895357,54937.70012,,,,
618,0.616699,77.1206526,-0.80752461,6824.397755,,,,
619,0.626953,77.16001581,-0.756721515,4391.228814,,,,
620,0.651855,80.18241427,-0.640054197,12640.02636,8542.8,4.059858,-0.03188,
621,0.764648,82.13919841,-0.738052987,8080.426161,,,,
622,0.638184,83.35247636,-0.70787545,10607.3949,,,,
623,0.847168,40.31761497,-0.295129119,58978.37493,,,,
624,0.831543,49.81918446,-0.212624606,,,,,
625,0.887207,67.59528296,-0.392050622,32399.03235,,,,
626,0.623535,68.65295067,-0.250249396,89331.48743,,,,
627,0.927734,70.56767385,-0.276057977,,,,,
628,0.780273,80.17475062,-0.271088014,12595.67991,8305.2,4.454258,-0.183988,
629,0.679688,80.73378912,-0.236163457,7280.010673,,,,
630,0.881836,82.29332104,-0.372022137,,22395.7,4.936125,-3.986196,
631,0.647949,84.46871028,-0.356924841,46085.36299,,,,
632,0.697754,43.08780696,0.099926949,20016.24216,11892.0344,3.821560183,-1.812293778,
633,0.641113,66.53536012,0.179976151,61090.80612,,,,
634,0.807129,76.70400198,0.161054085,43590.97694,,,,
635,0.924316,78.31203146,0.040719528,,,,,
636,0.79541,79.45049521,0.18245463,33154.71706,,,,
637,0.915527,79.3798928,0.213270944,23577.35728,,,,
638,0.887695,79.5379289,0.08355356,18851.46561,,,,
639,0.899902,79.74038958,0.21463298,22361.07835,,,,
640,0.850586,80.28182609,0.199613444,8983.636463,,,,
641,0.709473,84.72964385,0.162894148,,,,,
642,0.819824,87.65648408,0.09790971,,,,,
643,0.807129,18.14016202,0.611968561,52050.91798,,,,
644,0.744629,18.47097867,0.464814607,49324.21983,,,,
645,0.927246,18.44492266,0.474599906,,,,,
646,0.899902,20.78798177,0.551502986,43078.27124,9173.780942,4.040863175,-1.423268239,
647,0.897949,24.6026355,0.561014313,48582.86451,8948.213735,3.715517465,-2.201666777,
648,0.906738,24.62990924,0.517016121,55562.37911,,,,
649,0.85498,25.09871094,0.613937585,51298.81471,,,,
650,0.840332,34.09223285,0.638772754,52975.54372,,,,
651,0.942871,34.65737893,0.5594494,,,,,
652,0.76123,37.1713112,0.513733236,32986.27677,9921.80142,3.807085481,-1.282458581,
653,0.710449,42.69950664,0.512446435,,,,,
654,0.706543,42.88966224,0.484077198,61345.25606,,,,
655,0.766602,42.79882146,0.487471921,55575.85637,7855.166741,3.694849487,-1.306895063,
656,0.911621,60.14447073,0.631444855,,,,,
657,0.619629,70.41172192,0.460997372,77246.76667,,,,
658,0.867188,76.5836383,0.493342795,12593.64451,,,,
659,0.927734,79.47499354,0.562373251,15935.0802,,,,
660,0.837891,81.65995444,0.420896024,,,,,
661,0.64502,85.44649099,0.604689379,,,,,
662,0.82373,85.80831637,0.454285624,,,,,
663,0.612305,26.84289116,0.874471909,,,,,
664,0.63916,40.07330835,1.0564036,70465.51014,,,,
665,0.720703,62.22533474,0.858968198,4001.19945,9058.389072,3.499527242,-1.068120643,
666,0.930664,78.03792335,0.954547519,19314.84912,,,,
667,0.819336,79.49819745,0.906610554,25685.67823,9568.4,6.597068,-9,
668,0.927734,80.32215648,0.956036568,19345.61057,,,,
669,0.802246,81.18828932,1.027392459,12067.75708,8358.7,4.29613,-0.270416,
670,0.84082,82.15939106,0.927565306,19566.53884,,,,
671,0.716309,83.90113891,0.904664068,59069.06729,,,,
672,0.621582,36.80400914,-0.985629392,75957.42255,,,,
673,0.930664,66.5528896,-0.973159106,20490.32511,8798.786667,3.819957919,-1.070185325,
674,0.84375,68.61910662,-1.007404784,28394.22012,,,,
675,0.885254,77.39961888,-1.083868302,38224.90558,,,,
676,0.60791,78.38384792,-1.053920312,4017.533145,,,,
677,0.741699,80.91002583,-1.041774511,6121.413723,,,,
678,0.808105,87.25198685,-0.994585333,,,,,
679,0.886719,90.79080875,-1.037513338,,,,,
680,0.698242,91.66589258,-1.055223848,,12053,5.030467,-9,
681,0.650879,92.21448458,-0.997059549,,8829.748755,3.792475052,-1.655327421,
682,0.730469,92.83212887,-1.007079069,,9813.439387,3.646760245,-2.202627563,
683,0.67627,93.33913224,-1.069526672,21492.07902,,,,
684,0.601562,94.53499817,-1.038431541,,,,,
685,0.636719,94.87800774,-1.030585785,8092.450132,9252.099009,3.414677861,-2.679354765,
686,0.766602,94.95985131,-1.003733831,13583.51733,,,,
687,0.648926,95.03170751,-0.976989374,12199.34796,,,,
688,0.662598,95.12823718,-1.070102147,10127.19492,9271.707797,3.475069117,-1.484844503,
689,0.686035,95.20977479,-0.952361512,10729.98375,,,,
690,0.763184,95.62116549,-0.995453527,3289.786132,,,,
691,0.628906,96.05713909,-0.934675974,15590.91871,,,,
692,0.66748,96.64914636,-1.155640654,,,,,
693,0.879883,98.86593628,-1.139111441,,,,,
694,0.699219,46.78173645,-0.622445244,73323.18824,,,,
695,0.602051,65.08325844,-0.531079708,27515.37301,10798.44677,3.987589209,-2.432616345,
696,0.605957,77.65511523,-0.669512237,34990.97827,,,,
697,0.636719,77.68193801,-0.701192407,49223.37938,,,,
698,0.70459,80.44615025,-0.578284672,,,,,
699,0.810059,83.76518387,-0.599813649,14209.26167,9802.6,5.791247,-9,
700,0.627441,100.0806603,-0.521231937,,,,,
701,0.893066,49.17786817,-0.137840911,47691.469,,,,
702,0.89209,58.77769597,-0.221609026,,9017.136781,3.986066542,-2.193864105,
703,0.785156,62.16709099,-0.172079894,19060.5891,,,,
704,0.899902,79.51138233,-0.177390754,18342.49766,,,,
705,0.82373,84.50683813,-0.282472578,8647.296138,,,,
706,0.933594,89.52478824,-0.187720792,,,,,
707,0.82373,91.86996796,-0.232762792,14487.73105,,,,
708,0.61084,92.13849805,-0.10426872,5219.295747,8974.7,3.541336,-1.285491,
709,0.643066,93.76212473,-0.100589781,,9480.72073,3.365290392,-1.803547423,
710,0.840332,97.35087777,-0.124667803,,,,,
711,0.70459,44.04803831,0.317519109,49479.35149,,,,
712,0.935547,61.13811008,0.16416796,,8965.34254,3.76158118,-1.660888465,
713,0.725098,68.6520368,0.217956812,53099.93714,,,,
714,0.904785,77.71069203,0.26588022,,,,,
715,0.75,79.70388237,0.205929027,11880.03176,,,,
716,0.842285,79.7357663,0.196246027,15290.53997,,,,
717,0.835938,83.3504112,0.227293115,7953.332106,,,,
718,0.679199,83.51559242,0.221161271,4529.238297,,,,
719,0.722168,84.46418324,0.172820781,9553.806031,7955,3.228235,-1.796128,
720,0.726074,91.22246517,0.324098751,6103.599817,,,,
721,0.725098,91.66794888,0.244980336,,,,,
722,0.776855,92.942056,0.254690138,,,,,
723,0.73584,93.10442101,0.252238981,7659.47103,9298.962426,3.429966004,-1.357471875,
724,0.603027,93.37086219,0.14852692,9007.986997,,,,
725,0.736816,95.19288573,0.280454939,,,,,
726,0.61377,38.23441497,0.600650632,88890.65721,,,,
727,0.919922,44.10320613,0.599439277,,,,,
728,0.668945,53.5830639,0.729043521,90006.69107,,,,
729,0.732422,73.58528362,0.608587188,38820.88775,,,,
730,0.856445,73.86718104,0.65378953,25045.53718,,,,
731,0.867676,77.58836463,0.587277087,,,,,
732,0.702637,82.57899932,0.674037856,,,,,
733,0.723145,86.21404122,0.715541523,7357.106373,,,,
734,0.861328,92.74202102,0.726576104,,9225.256877,3.693190083,-1.968578819,
735,0.612305,93.11651792,0.642413041,3904.648713,,,,
736,0.802734,93.37182591,0.587073395,,,,,
737,0.668945,94.47461033,0.585917893,,,,,
738,0.812012,95.5416046,0.663329741,,,,,
739,0.90625,96.60965455,0.64429465,,,,,
740,0.633301,97.74264429,0.663794818,,,,,
741,0.720703,98.6540857,0.676061236,,,,,
742,0.79834,99.89324218,0.545884854,,9256.632105,3.871400172,-1.451541457,
743,0.919922,76.70401709,1.055865989,32503.68537,,,,
744,0.634766,83.62427329,1.133685084,15741.31092,8111.9,3.958208,-0.968375,
745,0.831055,85.93023498,1.135316896,,,,,
746,0.856934,90.38179872,1.032262962,,,,,
747,0.639648,92.242756,1.155689179,,13521.4,4.501882,-0.472968,
748,0.777832,92.41895651,0.947007358,,,,,
749,0.713867,92.64098076,1.112688939,,,,,
750,0.776367,93.4532633,0.99596204,,,,,
751,0.777832,93.42074141,1.076739931,,9123.735705,3.8382936,-1.654570252,
752,0.686035,95.01758487,1.074408574,7190.418186,9270.061176,3.420374886,-1.457437664,
753,0.930664,96.42413944,1.080220556,,,,,
754,0.704102,99.27795778,1.157213742,,,,,
755,0.67627,66.84822409,-1.03833326,52201.87288,,,,
756,0.700195,74.57774158,-0.958734645,,,,,
757,0.862793,78.76170013,-1.095435778,18502.46849,,,,
758,0.725098,84.65802844,-0.914302018,44140.86046,,,,
759,0.861328,69.77311699,-0.691414315,10182.68952,,,,
760,0.944824,74.87294283,-0.545634882,23512.59467,,,,
761,0.853516,80.18243298,-0.639557056,12640.02636,,,,
762,0.617676,80.87477945,-0.676638433,6560.585701,,,,
763,0.893066,68.40745591,-0.299153421,12623.82492,,,,
764,0.87207,73.85357948,-0.169740307,11930.66076,,,,
765,0.852539,76.8599436,-0.20182859,19378.35656,,,,
766,0.695801,78.18885692,-0.152654749,42639.18824,,,,
767,0.70166,78.15937102,-0.219890457,,,,,
768,0.834473,78.29078353,-0.205094723,,,,,
769,0.69873,80.174773,-0.270497327,12595.67991,,,,
770,0.60498,83.6338736,-0.139044402,4288.412621,,,,
771,0.72998,84.35006322,-0.183813415,,,,,
772,0.891602,84.29421967,-0.122949901,,,,,
773,0.852051,89.52469661,-0.187388181,,,,,
774,0.671387,68.75013393,0.236288978,,,,,
775,0.833496,79.2455898,0.320716478,31604.61476,,,,
776,0.938477,80.28178237,0.199958284,8983.636463,,,,
777,0.628418,83.77954045,0.271662438,,,,,
778,0.847656,84.63178097,0.260786736,,,,,
779,0.658203,86.59361162,0.206574911,,,,,
780,0.730957,86.87207438,0.141126483,,,,,
781,0.848145,65.01905766,0.727765865,,,,,
782,0.763184,71.39031396,0.715271714,12014.78899,,,,
783,0.939941,72.34526624,0.597026689,11482.5021,,,,
784,0.615234,75.96104306,0.60937045,82669.77752,,,,
785,0.788574,76.71968583,0.746643396,,,,,
786,0.661133,78.97591558,0.663392208,,,,,
787,0.741699,80.62260405,0.645771572,,,,,
788,0.819336,81.53884418,0.592607184,9760.112882,,,,
789,0.834961,64.34962759,1.089256955,,,,,
790,0.645996,70.55740867,0.981699521,36337.13398,,,,
791,0.977051,72.06913846,1.022198147,9039.867225,,,,
792,0.876953,76.64642447,1.036416808,17803.86564,,,,
793,0.656738,86.84601245,1.154334093,,,,,
794,0.666016,80.75628938,-0.663496868,56991.66448,,,,
795,0.916016,83.41854636,-0.753543055,11466.5373,,,,
796,0.805664,84.38209646,-0.691263202,,,,,
797,0.721191,84.74581816,-0.704184498,5791.266175,,,,
798,0.641113,91.57715443,-0.794455121,,,,,
799,0.762207,92.29266579,-0.80141063,,,,,
800,0.636719,92.99123232,-0.817885744,,,,,
801,0.803711,94.92268853,-0.767781245,,,,,
802,0.789551,98.31135412,-0.777094288,,,,,
803,0.637207,100.340244,-0.750747854,,,,,
804,0.63916,102.8452786,-0.7282399,,,,,
805,0.641113,103.3715333,-0.660901041,,,,,
806,0.696777,103.4605941,-0.799228338,,,,,
807,0.907715,103.6477981,-0.739649026,,,,,
808,0.755371,80.15428304,-0.36847342,12194.40498,7731.6,4.47154,-2.186069,
809,0.68457,81.62362944,-0.323868296,49757.14732,,,,
810,0.785156,83.98576406,-0.3815997,,,,,
811,0.774902,89.49441327,-0.264825481,,,,,
812,0.633789,92.98886828,-0.452672956,6792.7406,9172.054246,3.420157275,-1.351971635,
813,0.61084,99.10688899,-0.443341385,,,,,
