B_ID,Confidence,R.A.,Decl.,Distance,T_eff
33765,0.612305,184.3694418,16.64031222,10.06046374,8212.710808
33766,0.786621,184.3739967,16.47945646,15.95541115,-9999
33767,0.933594,189.0027058,16.54139714,12.58467487,8760.613275
33768,0.918945,189.3992947,16.41765248,14.69941327,8735.263256
33769,0.807129,191.870089,16.34625265,47.28724366,-9999
33770,0.871582,192.0028342,16.37169675,35.72399336,8096.043849
33771,0.642578,197.6372547,16.20549791,55.50703124,8252.756681
33772,0.921875,197.7006212,16.05922992,17.73674818,8211.845227
33773,0.937988,198.5790687,16.14536264,33.02797902,8327.352077
33774,0.803223,198.8016739,16.11751638,60.69599007,-9999
33775,0.838867,201.9153681,15.74946801,31.88761222,8339.959796
33776,0.927734,201.7917011,15.91465379,16.55708964,8457.123253
33777,0.864258,202.4085294,15.84574613,10.55538309,-9999
33778,0.911133,202.9834414,15.65226907,10.01765337,8745.588687
33779,0.863281,187.1803716,16.93067948,30.81598117,8707.121499
33780,0.925293,187.1529249,16.92436887,18.14036411,8744.747283
33781,0.938477,188.4726881,16.85519614,17.64647641,8757.697216
33782,0.803223,189.3492991,16.97892541,7.289135105,8371.271502
33783,0.874512,189.3347856,16.96372824,37.3047385,8418.444187
33784,0.918457,189.7784463,16.88092972,20.23680748,8261.736529
33785,0.938965,190.7807025,16.85930428,27.44429001,-9999
33786,0.896484,191.7256474,16.80083421,32.56012024,-9999
33787,0.922852,198.7169162,16.44174311,44.844171,8741.62838
33788,0.772949,198.9100201,16.43314626,62.52936236,-9999
33789,0.932617,198.901398,16.40430522,20.16164669,-9999
33790,0.944336,199.327082,16.52987016,16.23835382,-9999
33791,0.779785,186.9631603,17.3297603,6.180021699,8383.876715
33792,0.908691,189.1818736,17.3040172,28.67213283,8383.769493
33793,0.770508,189.5244585,17.39407952,45.12944577,7927.756954
33794,0.904785,189.5254423,17.24434195,9.672750819,-9999
33795,0.852051,190.3529085,17.38936774,8.174628028,8729.696988
33796,0.899902,195.3198364,17.03941137,30.35372534,8571.80521
33797,0.851074,197.7922429,17.0842653,35.95538968,-9999
33798,0.882324,198.7509076,16.84740359,35.28336521,-9999
33799,0.847656,199.4495789,16.92495485,56.9138546,-9999
33800,0.90332,183.907521,17.83268885,35.80881917,7218.237393
33801,0.948242,184.2557402,17.88458987,32.93669362,8403.552743
33802,0.930664,184.3932037,17.84982687,21.959174,8473.840555
33803,0.898926,186.6617636,17.86720882,21.08482496,-9999
33804,0.908691,187.84398,17.74094155,19.83197654,7863.280934
33805,0.677734,189.0263421,17.80581323,65.10105101,7667.554055
33806,0.84375,188.8862626,17.76807505,52.07796435,8101.444567
33807,0.92041,190.1903173,17.65322128,29.14110394,-9999
33808,0.950684,190.2759714,17.69168533,21.46337433,8771.035488
33809,0.88623,193.5353601,17.53612949,41.06879874,-9999
33810,0.956543,194.578449,17.51263888,20.46030013,8468.295822
33811,0.865234,195.6988311,17.62839385,50.71635113,8402.496234
33812,0.962891,195.9574653,17.57479736,18.93633814,-9999
33813,0.858398,197.6656647,17.43507657,35.63460917,8093.435378
33814,0.922852,198.3867961,17.42986336,8.918380552,8464.194748
33815,0.79541,195.0386295,18.09281537,25.30101826,6999.961966
33816,0.825684,198.2305691,17.85231567,48.54606131,8280.596502
33817,0.910156,200.1474367,17.69654197,24.497626,8492.033813
33818,0.904785,202.3681446,17.48686567,21.60389212,8580.462486
33819,0.888672,188.4521105,18.699937,18.6984669,8724.086729
33820,0.869629,192.4283506,18.48742582,54.99054197,7421.796676
33821,0.911621,193.3585838,18.54766419,51.3092894,8143.483278
33822,0.931152,195.3589722,18.34745253,14.68527217,8081.321222
33823,0.67627,198.3580312,18.13504247,17.73127641,8662.25392
33824,0.668945,202.8579518,17.83216478,56.03095181,7891.816172
33825,0.911621,241.1362379,-2.155399395,9.074777801,-9999
33826,0.842773,242.1140184,-2.975565028,21.50106638,8245.298701
33827,0.866699,242.1404168,-2.827125795,21.14550201,7824.240635
33828,0.816895,242.7552218,-3.366567682,22.92535133,8449.628953
33829,0.853027,243.2123749,-3.649721497,6.881197137,-9999
33830,0.827637,244.8346326,-4.664038297,12.43729685,8529.515004
33831,0.909668,244.7748991,-4.727739359,10.27268568,8723.24059
33832,0.798828,245.0396169,-5.007236394,43.13402642,8513.689477
33833,0.711914,245.2691625,-5.193751299,14.29407314,8735.913798
33834,0.757324,245.2833554,-5.209064391,16.23282101,8514.622143
33835,0.717285,245.5811492,-5.37804999,17.5558556,8602.397606
33836,0.713379,247.2549144,-6.356622154,9.080295876,8488.245343
33837,0.883301,247.25508,-6.344963232,24.72987949,-9999
33838,0.757812,247.2949359,-6.498593107,8.550352116,8828.761254
33839,0.650391,247.9435236,-6.964194324,22.1272784,-9999
33840,0.636719,248.2684272,-7.00237442,-9999,-9999
33841,0.932129,248.3604929,-7.159083909,8.674011628,-9999
33842,0.770996,248.5129331,-7.188304805,5.305960346,-9999
33843,0.64209,248.5937796,-7.48680597,4.749523053,-9999
33844,0.827637,248.8629039,-7.47653726,15.48602657,8526.925163
33845,0.919922,249.114119,-7.712102075,10.35494985,-9999
33846,0.847168,250.4987944,-8.66302562,11.05920733,-9999
33847,0.713379,250.8976453,-8.875663379,6.23117574,-9999
33848,0.691406,251.2807694,-9.199916906,5.461978672,-9999
33849,0.948242,239.9098342,-0.884752458,24.02282071,-9999
33850,0.646484,240.6748681,-1.255273074,46.04304103,-9999
33851,0.709473,240.6577005,-1.466091717,42.0348982,8029.149402
33852,0.833496,241.2251852,-1.762826786,19.7202311,-9999
33853,0.935059,241.3155647,-1.777363192,10.61465785,8847.648989
33854,0.64502,242.8480405,-2.963549597,54.00450628,-9999
33855,0.942383,242.8525768,-2.876307576,13.27541175,-9999
33856,0.823242,244.8230957,-4.334609586,49.61991317,-9999
33857,0.658203,244.9736992,-4.386620716,7.40856337,-9999
33858,0.666992,244.992877,-4.315517611,46.23767627,-9999
33859,0.774902,244.8998538,-4.410852608,41.42781231,-9999
33860,0.794434,245.0520816,-4.278726497,11.74070024,-9999
33861,0.730469,245.1298511,-4.482333066,12.00759413,8806.187013
33862,0.932617,245.0626739,-4.380366734,12.78009258,-9999
33863,0.845215,246.0720159,-5.07629215,21.56492738,8545.05938
33864,0.890625,246.4614141,-5.426705964,8.801526482,-9999
33865,0.82666,247.5376629,-6.152817371,26.19678525,-9999
33866,0.878418,248.2643113,-6.500000996,8.253459034,-9999
33867,0.882324,248.3442302,-6.703107934,8.694207479,-9999
33868,0.63623,249.776955,-7.691063603,48.41991247,-9999
33869,0.672852,249.8162304,-7.576051668,10.35561748,-9999
33870,0.652832,251.1150159,-8.49535143,32.41350533,-9999
33871,0.696289,241.3233748,-1.329136019,7.082555722,8387.672045
33872,0.920898,243.1719172,-2.486051235,18.19449475,-9999
33873,0.949707,243.1214551,-2.570101573,16.72430195,8770.362713
33874,0.769043,243.4717061,-2.712734452,-9999,-9999
33875,0.912598,243.5249279,-2.737857363,21.69511717,8707.797752
33876,0.737793,244.0707684,-3.333789212,20.569702,7739.23323
33877,0.933105,244.1541409,-3.22460005,14.82647809,8441.866961
33878,0.787109,244.517226,-3.511770749,23.94186623,-9999
33879,0.921875,244.4729005,-3.470008746,21.62957569,-9999
33880,0.885254,244.7960213,-3.632615339,27.76732222,-9999
33881,0.811035,244.9201069,-3.927457094,34.45323449,8715.151747
33882,0.854492,245.1558657,-3.870297572,8.39533441,-9999
33883,0.916016,245.1351254,-3.891415144,12.86014899,8711.918889
33884,0.930176,245.2205527,-4.042763581,19.61390195,8466.065065
33885,0.694336,245.4092271,-4.102859386,52.35256926,-9999
33886,0.913574,245.8547149,-4.454028599,7.428378084,-9999
33887,0.836426,246.121874,-4.594763453,40.21666004,-9999
33888,0.721191,246.2958708,-4.836040205,10.05717483,8722.411055
33889,0.865234,246.4199783,-4.877545037,16.24493582,8817.127033
33890,0.642578,247.5299102,-5.518405754,8.450219691,-9999
33891,0.661133,249.2226113,-6.787093907,36.50480224,-9999
33892,0.62793,249.3945934,-6.818660938,9.669766787,-9999
33893,0.729004,249.8359203,-7.094922589,12.92801954,-9999
33894,0.753418,249.8261496,-7.076568381,10.42696702,-9999
33895,0.856934,249.7306647,-7.11558107,9.560662776,-9999
33896,0.835938,250.2877175,-7.496424518,14.28795257,-9999
33897,0.775879,250.7518024,-7.827224714,8.085334651,-9999
33898,0.664551,251.9905735,-8.555805135,8.593498391,-9999
33899,0.776855,252.0131786,-8.562024969,8.01722367,-9999
33900,0.630859,252.1153422,-8.815241018,14.52499528,-9999
33901,0.850586,252.6192438,-8.984671655,7.783447493,-9999
33902,0.895508,242.5876732,-1.625042956,22.77372122,8199.785617
33903,0.793945,242.701455,-1.823626373,7.832600933,8512.368287
33904,0.869141,242.7041035,-1.816755624,9.275129885,-9999
33905,0.905762,243.0273866,-1.932873398,17.73241962,8287.878065
33906,0.776855,243.2958389,-2.140458082,-9999,-9999
33907,0.862793,243.8628912,-2.553743608,22.99778449,8383.370838
33908,0.927246,243.9615177,-2.53039855,13.42084931,-9999
33909,0.633301,244.4513127,-3.059409716,4.724022963,-9999
33910,0.858398,244.6736668,-3.247219256,11.40853818,-9999
33911,0.912598,245.0590687,-3.402156168,16.75506049,-9999
33912,0.861328,245.3571659,-3.48779921,31.86764716,8605.086326
33913,0.633301,245.8138754,-3.796064472,5.934279536,-9999
33914,0.637207,246.3163233,-4.322540168,9.303449402,-9999
33915,0.844727,246.2580494,-4.294208243,9.323436129,8896.949299
33916,0.726074,246.6518834,-4.389343327,19.7793493,8507.662486
33917,0.613281,247.1701746,-4.85352699,24.38113954,8685.721113
33918,0.816406,247.9602557,-5.339588324,11.24009547,-9999
33919,0.703613,249.1833605,-6.255134565,15.9493137,-9999
33920,0.923828,249.2921688,-6.415697203,17.53533229,-9999
33921,0.836914,250.0223878,-6.833547998,12.92498358,-9999
33922,0.71582,250.4666461,-7.00525642,4.990108631,-9999
33923,0.913574,251.0505176,-7.46268872,17.59851408,-9999
33924,0.746094,251.8715794,-7.98802246,11.48084887,8705.370139
33925,0.73584,252.2625705,-8.435936706,34.76386062,-9999
33926,0.603027,253.384612,-8.931603529,9.109446719,8808.324795
33927,0.926758,241.4771157,-0.469676213,12.24080558,8782.841487
33928,0.916992,242.447413,-1.022470623,13.30963054,8441.451595
33929,0.844727,242.562824,-1.19911892,7.355462743,7811.327458
33930,0.714844,243.226042,-1.50524723,22.56306009,8291.857495
33931,0.778809,243.9569616,-2.142141987,50.06036364,8220.202373
33932,0.777832,244.1150808,-2.335035172,10.27694424,8445.347159
33933,0.729492,244.5271698,-2.461638813,5.582310639,-9999
33934,0.838867,244.9638609,-2.761558325,9.387241698,8441.722585
33935,0.919434,245.0790638,-2.94233549,29.323108,-9999
33936,0.874023,245.2555151,-3.053808633,22.41950399,8320.917893
33937,0.743652,245.615385,-3.138051783,17.7485141,8329.493948
33938,0.869141,245.5656079,-3.358513763,20.10629267,8393.238514
33939,0.925781,245.7769639,-3.387508447,22.38659281,-9999
33940,0.819824,245.9308559,-3.577838516,23.71679502,-9999
33941,0.859863,245.9770712,-3.467526828,10.84925707,8501.854184
33942,0.945801,246.2981604,-3.628104449,11.67615899,-9999
33943,0.861328,247.8254854,-4.911140818,28.38284987,8773.419946
33944,0.688965,248.0496781,-4.948384713,6.101126083,-9999
33945,0.932617,247.972457,-4.936532061,7.694457408,-9999
33946,0.950684,248.4494665,-5.228212223,12.07435666,-9999
33947,0.750977,248.4790733,-5.279874218,36.43543845,-9999
33948,0.756836,248.5276335,-5.23595999,35.96565715,-9999
33949,0.773926,250.0603302,-6.285651813,7.562754453,-9999
33950,0.702148,250.2000013,-6.38217405,37.93481758,-9999
33951,0.937012,250.222446,-6.434589195,15.29290533,-9999
33952,0.916504,251.614688,-7.267503978,19.96402017,-9999
33953,0.810547,252.0591165,-7.543078092,7.52731343,-9999
33954,0.637207,252.661793,-8.102274723,6.385457225,-9999
33955,0.754883,253.0624274,-8.303862614,8.011097179,-9999
33956,0.838867,253.2288378,-8.558986439,11.23269586,-9999
33957,0.918457,253.4508387,-8.734127226,13.3451666,-9999
33958,0.683594,241.3634888,0.183342269,12.28242158,8003.00443
33959,0.702637,242.3629245,-0.445519369,4.599196869,-9999
33960,0.947266,242.8895016,-0.881139972,12.46837914,-9999
33961,0.879883,244.1940087,-1.733045576,7.479386911,-9999
33962,0.700684,244.8687081,-2.142190761,4.285465469,8919.178634
33963,0.768555,245.2880889,-2.594790413,28.50335619,-9999
33964,0.905762,247.9740114,-4.476275953,6.903351706,-9999
33965,0.817383,248.9898819,-5.119391792,18.94479892,-9999
33966,0.875,249.0742944,-5.170266772,15.14495544,-9999
33967,0.687012,250.5329683,-6.15719627,7.171334827,-9999
33968,0.762207,251.3945359,-6.817687977,36.43342501,-9999
33969,0.787109,252.0510689,-7.091913048,18.21369249,-9999
33970,0.803711,252.7159893,-7.70894155,8.876137066,-9999
33971,0.851074,252.7979493,-7.728334281,11.49513299,-9999
33972,0.679688,253.5720689,-8.096487306,6.29572863,-9999
33973,0.859375,253.6097723,-8.283979173,13.22890812,-9999
33974,0.674805,250.1494712,12.41347264,6.177261691,8684.592735
33975,0.900879,250.2183029,12.59043972,11.6663231,-9999
33976,0.602539,254.6898905,10.55251475,4.973750548,-9999
33977,0.675293,254.7362992,10.4342484,47.98174076,-9999
33978,0.893555,254.7516179,10.43252852,10.5613151,8658.90708
33979,0.878418,255.2125172,10.38629233,9.703758956,-9999
33980,0.675781,255.4195961,10.10002388,13.77742324,7604.681538
33981,0.839844,255.3925633,10.14071675,19.40117352,8531.415909
33982,0.90625,255.9598679,9.825650403,24.19446371,-9999
33983,0.824219,256.1002648,9.858866014,11.14833473,8450.335655
33984,0.863281,256.1521594,9.799589938,8.308832424,-9999
33985,0.640625,256.4020578,9.793197661,8.852379015,8119.175156
33986,0.690918,256.4842684,9.781093659,12.59221122,8470.743101
33987,0.882812,257.5136087,9.240850913,12.80955374,8503.934867
33988,0.894043,258.111103,8.869750932,17.76437776,-9999
33989,0.789062,258.4068222,8.677319462,15.5972488,8359.894395
33990,0.876953,258.4424244,8.749665319,12.62635513,8471.907425
33991,0.80127,259.0577443,8.441038223,8.292853628,8355.528911
33992,0.800293,259.4703613,8.398890429,14.24150872,8609.669207
33993,0.848145,260.0570054,7.91297629,6.29019342,8514.678908
33994,0.625488,260.5209222,7.687466533,42.51282842,-9999
33995,0.8125,260.4815709,7.858366457,7.718448309,-9999
33996,0.713867,260.9681167,7.533093928,7.040670175,7977.337027
33997,0.861816,261.2995257,7.444295703,13.11662191,8444.445699
33998,0.716797,261.9720592,7.14641717,-9999,-9999
33999,0.786621,262.5334255,6.810136918,5.640583076,-9999
34000,0.764648,264.3059301,5.984519001,27.01730341,8290.836946
34001,0.638184,264.4911686,5.806499142,44.14870814,-9999
34002,0.908203,264.4577895,5.980618847,15.29656794,8654.202056
34003,0.825195,264.5818429,5.750769353,10.34227306,-9999
34004,0.922363,264.7225843,5.758597734,18.16435579,-9999
34005,0.659668,265.3601115,5.527105503,6.921400819,-9999
34006,0.875488,265.2532724,5.473884218,17.47768871,8615.823054
34007,0.64209,265.5641363,5.34973024,13.40522167,8506.761383
34008,0.691895,265.4537972,5.377323429,25.19405076,-9999
34009,0.75293,265.5037188,5.30184144,11.72897336,8520.282
34010,0.869629,265.6784861,5.193152738,13.85887571,8535.468333
34011,0.926758,265.7124588,5.227094019,-9999,-9999
34012,0.774902,265.7726888,5.306160192,15.08287042,-9999
34013,0.660156,265.8800702,5.087072681,12.13042452,8138.484691
34014,0.750488,267.5026668,4.305806374,7.800168779,-9999
34015,0.856445,268.4236995,3.869287908,10.16510807,-9999
34016,0.646484,268.7414294,3.838302764,11.38292829,-9999
34017,0.701172,268.8116944,3.813413279,22.3103303,8815.160098
34018,0.8125,269.1975479,3.532104928,9.058035116,8900.423451
34019,0.799316,269.3454476,3.40167646,10.57099823,-9999
34020,0.817871,269.3941461,3.43592694,9.706395874,8585.113643
34021,0.836426,269.9173124,3.229134909,9.784575754,8468.672972
34022,0.806152,270.0054565,3.067748093,-9999,-9999
34023,0.810059,270.4344282,2.971700099,9.825847059,8487.060602
34024,0.709473,270.8339425,2.697335627,24.0373175,8351.383438
34025,0.663574,270.9937141,2.548840601,6.8399354,8529.207602
34026,0.652344,271.2146805,2.485396737,-9999,-9999
34027,0.740723,271.160337,2.47175126,5.725639496,8808.323616
34028,0.623047,271.635538,2.271164294,6.457136987,-9999
34029,0.84082,271.6576579,2.31314303,18.15047521,-9999
34030,0.802734,272.5210202,1.866389003,-9999,-9999
34031,0.647461,272.8985084,1.73979708,12.05779789,-9999
34032,0.781738,272.8552149,1.712832249,15.39969076,-9999
34033,0.869141,252.7114155,11.96145893,33.18287415,8322.235303
34034,0.93457,254.1460707,11.25957038,29.87197932,-9999
34035,0.865234,256.2066736,10.28481916,22.38411869,7876.659925
34036,0.900391,256.1977957,10.2803956,41.70345151,8339.796162
34037,0.823242,256.7614614,10.12520358,6.974386323,-9999
34038,0.929688,257.1690653,9.807938837,26.19280441,8832.962156
34039,0.905762,257.2972092,9.762177209,9.068344285,-9999
34040,0.898926,259.5560628,8.797993545,8.870702206,-9999
34041,0.865723,260.1620942,8.391200209,9.879796517,8742.042619
34042,0.919922,260.4657463,8.398271516,13.73896446,8168.9947
34043,0.871582,261.1886789,7.908576517,10.32647267,7828.726797
34044,0.884277,261.420047,7.768601685,14.18534818,-9999
34045,0.931641,261.9428712,7.68257867,9.811965217,-9999
34046,0.728027,262.3293552,7.367713438,-9999,-9999
34047,0.927246,263.3088055,6.980397863,9.861477769,-9999
34048,0.639648,263.591357,6.72820602,7.564078024,-9999
34049,0.921387,263.7674276,6.698470016,19.74431177,-9999
34050,0.922852,264.3127719,6.333550486,16.52890182,8377.99568
34051,0.927734,264.916242,6.23076078,16.58471451,-9999
34052,0.939941,265.427276,5.865743544,7.999079259,-9999
34053,0.657227,265.6353663,5.731372134,7.114002279,8290.742955
34054,0.601562,265.9559444,5.617230166,15.29177855,8167.529537
34055,0.843262,265.9805222,5.63995242,9.698353279,8380.385966
34056,0.913086,266.4160881,5.322149721,9.181845907,-9999
34057,0.634766,266.4765276,5.25900805,15.38891497,8299.678763
34058,0.706543,266.6868152,5.274645366,24.04706072,-9999
34059,0.93457,266.6841243,5.373125272,11.5119793,-9999
34060,0.637695,266.8790055,5.140513102,21.44993596,-9999
34061,0.916504,266.9284856,5.12224316,9.864520962,-9999
34062,0.684082,267.638786,4.825014955,6.243210814,-9999
34063,0.750977,268.0059689,4.62483278,15.21976686,8826.876017
34064,0.822266,267.9227984,4.591396353,23.76413441,-9999
34065,0.691895,268.7121578,4.191746305,8.276791213,8299.617899
34066,0.815918,268.6833341,4.185299165,22.56784031,-9999
34067,0.753418,268.7260715,4.150130351,13.84669098,8700.990054
34068,0.873047,269.0031274,4.092038325,14.49646128,8345.341052
34069,0.685547,269.3610956,3.883169851,14.84137026,8195.204924
34070,0.853516,269.3707851,3.854739624,12.66869848,8713.43651
34071,0.748535,269.707263,3.635057759,9.992864533,8207.864616
34072,0.765137,269.771884,3.687736855,10.50582107,8685.985657
34073,0.807129,269.7152388,3.7568117,17.84489513,8627.201393
34074,0.926758,269.9938202,3.599004761,18.02992831,8733.921503
34075,0.801758,270.1368595,3.552743294,18.20907983,8881.486762
34076,0.618164,270.2552051,3.482144409,38.33734208,-9999
34077,0.642578,270.338742,3.410867092,25.19927233,-9999
34078,0.684082,270.9840536,3.09518151,9.285130243,8609.23893
34079,0.890137,270.8872459,3.048408903,9.725725325,-9999
34080,0.679199,271.2918831,2.971904037,8.392783109,-9999
34081,0.746582,271.210374,3.005987049,6.327964003,8414.472195
34082,0.814453,271.2916057,2.982038617,10.92375623,-9999
34083,0.814941,271.2191986,2.976957445,13.22927365,-9999
34084,0.89502,273.2368277,2.005644391,11.01103137,-9999
34085,0.700195,273.7088839,1.74272907,-9999,-9999
34086,0.827637,253.1199694,12.06914397,9.74756186,-9999
34087,0.834961,255.1670376,11.22105077,35.74374063,8349.095532
34088,0.718262,256.0366657,10.82810512,14.89429667,8117.836552
34089,0.890137,256.1071319,10.73936582,15.59588413,-9999
34090,0.697266,256.815237,10.37931703,5.870458199,8660.073693
34091,0.838379,256.959477,10.50571097,8.285715172,-9999
34092,0.922363,257.3406638,10.17423655,12.43506329,-9999
34093,0.661133,257.8259825,10.03587499,4.965625927,-9999
34094,0.687988,257.7990298,9.984311603,32.91682965,8350.690052
34095,0.8125,257.8564295,10.05553334,22.21283548,8394.246741
34096,0.854004,257.8424162,9.870606325,15.5577934,8222.81739
34097,0.813477,258.2456476,9.800817411,5.641206531,-9999
34098,0.944824,258.7541644,9.512276911,15.41175158,8895.652044
34099,0.760742,259.3020244,9.334360982,44.93844081,-9999
34100,0.635742,259.331307,9.262119386,55.62038619,8168.269009
34101,0.828613,259.3690717,9.271730042,16.83596445,8061.760284
34102,0.897949,259.6296126,9.098247224,17.29776529,8383.498477
34103,0.864746,259.9999698,8.981458944,12.58931209,8508.543237
34104,0.939453,259.9598717,8.953872287,21.99277342,8335.391308
34105,0.902344,260.7572218,8.568796163,25.27842434,8448.920744
34106,0.812012,261.9709639,8.027494378,10.28736147,8102.070841
34107,0.856445,263.9086037,7.083517798,12.28751327,8136.674711
34108,0.691895,264.2282836,6.880896414,9.300579299,8067.194016
34109,0.703125,264.8464092,6.606446493,5.554794541,8658.443024
34110,0.746582,265.1585302,6.467625793,30.2563127,8195.246013
34111,0.882324,265.2130233,6.441376959,10.50998267,-9999
34112,0.679688,265.3417071,6.32712846,-9999,-9999
34113,0.684082,265.4024336,6.44172998,14.71377125,8526.049838
34114,0.779297,265.3009373,6.305868352,32.36711568,7925.930654
34115,0.808105,265.9109145,6.145279422,13.44088917,8072.722155
34116,0.881348,266.4148048,5.791240725,12.74207039,-9999
34117,0.737793,266.7902841,5.667243616,12.42321496,8703.376055
34118,0.795898,266.8942778,5.715089231,7.478181474,-9999
34119,0.640625,267.2286683,5.517857805,44.2231832,-9999
34120,0.633789,267.3226258,5.287563877,11.81843579,-9999
34121,0.927246,267.6885289,5.279871258,10.61025936,-9999
34122,0.899414,268.2450414,4.984794016,10.1326257,-9999
34123,0.919434,268.8155694,4.680753304,16.96180242,-9999
34124,0.911621,269.0513921,4.577919866,20.27131863,-9999
34125,0.650879,269.1173981,4.429498928,-9999,-9999
34126,0.638184,269.2732537,4.400165074,-9999,-9999
34127,0.813965,269.2059094,4.402912942,10.39618502,8772.126301
34128,0.692871,269.3580128,4.26107418,3.67952705,-9999
34129,0.895508,269.4388403,4.246917057,15.75012482,8747.662655
34130,0.737305,269.8572169,4.159120752,13.03040757,8404.120308
34131,0.766113,269.8150138,4.143186167,9.449786575,7973.105244
34132,0.652832,270.2647783,3.946322692,17.43066676,8642.789873
34133,0.711426,270.7428256,3.770239316,16.1287979,7922.23196
34134,0.821777,270.7428441,3.71705915,7.167009828,8499.875162
34135,0.666992,271.0565299,3.559684542,-9999,-9999
34136,0.687012,271.0569731,3.621516585,10.60420219,-9999
34137,0.746094,271.5743478,3.205779704,8.157141576,-9999
34138,0.894043,271.7300858,3.178055985,11.76218484,-9999
34139,0.69873,271.7872345,3.067278267,11.42241671,8467.25112
34140,0.726074,271.8217413,3.118743418,-9999,-9999
34141,0.867188,271.9473303,3.094028338,11.96167504,-9999
34142,0.794922,272.0754614,2.933854986,15.3198319,-9999
34143,0.658203,272.782535,2.567296774,-9999,-9999
34144,0.878418,272.8044218,2.588121446,8.469894484,8798.725679
34145,0.663086,251.5919599,13.35217062,57.69152246,-9999
34146,0.809082,252.5483184,12.8248338,6.592558618,8464.618891
34147,0.859863,253.5166775,12.37867951,7.831591025,8475.706486
34148,0.78418,254.0929738,12.11123226,44.46824605,-9999
34149,0.918457,254.1062266,12.24889214,8.896066076,8679.468612
34150,0.853027,254.2800184,12.18117657,6.307714093,-9999
34151,0.884766,255.4333156,11.59867722,22.45494522,8500.993687
34152,0.889648,255.4428228,11.46324569,18.83987426,8203.546585
34153,0.876953,255.5296371,11.49800906,13.75352433,8314.308891
34154,0.90332,255.5454258,11.58297134,26.6680954,8923.345817
34155,0.802246,256.8115593,10.83907028,13.7672754,8283.16239
34156,0.895508,257.1748064,10.81429433,17.21202626,8313.082002
34157,0.918457,257.3769635,10.58218178,27.93109745,8425.833882
34158,0.854004,259.2234354,9.896303543,13.4272786,8622.386953
34159,0.766113,259.3952594,9.813766812,18.64360959,8610.67564
34160,0.867188,259.3581545,9.783708824,7.50993192,-9999
34161,0.898926,259.3356948,9.69202358,13.48851068,-9999
34162,0.854004,259.5483451,9.575239489,13.61551271,8273.038334
34163,0.605469,259.8183828,9.627406473,56.93351534,-9999
34164,0.82666,261.923531,8.5975962,12.01240594,-9999
34165,0.900879,264.2665224,7.471110311,8.981978269,8415.053391
34166,0.648438,264.5353945,7.23147128,13.44540845,-9999
34167,0.817383,264.4929505,7.300724879,7.964857313,8801.197732
34168,0.733398,264.5777604,7.267162108,7.797439253,-9999
34169,0.898438,264.628755,7.221555097,10.23745486,-9999
34170,0.918457,264.691744,7.174933483,12.67786141,-9999
34171,0.638672,265.1220972,7.052086427,30.9214606,-9999
34172,0.660156,265.1785181,6.815939723,6.08003389,8559.132466
34173,0.791992,265.2876893,6.955959995,9.171407706,8088.521278
34174,0.675781,265.5292265,6.669204971,11.29577414,8734.471106
34175,0.914062,265.6135416,6.805548756,10.12231854,-9999
34176,0.885254,265.9488764,6.619238607,10.87581972,8335.671287
34177,0.938477,266.5064254,6.301153917,10.36501655,8753.360086
34178,0.773926,266.8242128,6.176350899,7.291048715,8509.836702
34179,0.699707,267.0552087,5.929593867,11.58878752,-9999
34180,0.770508,267.2802462,5.815836198,-9999,-9999
34181,0.774902,267.32322,5.875861939,15.89095508,8460.538474
34182,0.894043,267.344682,5.87451288,19.19764692,-9999
34183,0.667969,268.4265099,5.201319893,14.85443029,8461.556029
34184,0.805176,268.9112248,5.021272457,15.86704305,8426.092893
34185,0.800781,269.0826882,4.968206402,19.8880407,-9999
34186,0.602051,269.1815295,5.015335125,11.18397017,-9999
34187,0.828125,269.1300087,4.883146495,16.93323751,-9999
34188,0.844238,269.2361442,5.015956655,9.050237994,-9999
34189,0.785645,269.2344659,4.855005709,7.758790047,8866.749032
34190,0.888184,269.3486149,4.855227226,13.0490231,-9999
34191,0.776855,269.4697425,4.865945023,18.07573643,-9999
34192,0.834473,269.5366139,4.822879952,32.10598511,-9999
34193,0.838379,269.5088391,4.805935645,9.450439366,-9999
34194,0.783203,269.626601,4.670923072,9.619178857,8451.590989
34195,0.840332,269.6773904,4.682761127,10.98894501,-9999
34196,0.813477,270.2858284,4.488777876,9.93939614,-9999
34197,0.748047,270.794367,4.237152315,10.4792934,-9999
34198,0.786621,270.7647202,4.196157395,-9999,-9999
34199,0.771973,271.0122557,4.005453437,16.200559,8488.367465
34200,0.875488,271.1837184,3.89210198,7.275251313,-9999
34201,0.615234,271.2558144,3.789906648,10.10792475,8278.407539
34202,0.808105,271.3552022,3.938307137,11.81930664,-9999
34203,0.795898,271.4931015,3.696681901,11.14217564,8171.037442
34204,0.703613,271.6154321,3.712917031,7.64666387,8203.08875
34205,0.62793,271.9180056,3.488686967,10.38838413,8443.07556
34206,0.703613,272.2747364,3.3792175,9.715295173,8617.768578
34207,0.616211,272.908922,2.965872681,9.662644464,7678.99975
34208,0.62793,272.864067,3.022104894,-9999,-9999
34209,0.748047,273.3416937,2.767595692,-9999,-9999
34210,0.861816,249.7730954,14.51003877,39.20216028,7384.354993
34211,0.866211,251.1520942,13.9982239,35.65414284,8692.05153
34212,0.605469,251.6711466,13.67193352,41.32815332,8076.282122
34213,0.866211,251.7363998,13.71278086,29.8196128,8165.549484
